match,team,jersey,player_name,team_name,owner_jersey,half,frame_start,frame_end,duration_s,x_start,y_start,x_end,y_end,displacement_m,peak_speed,mean_speed,run_dir,attacking_right,dos,ppcf_baseline,ppcf_with_awareness,direction_class,event_direction_rad,awareness_mean,detection_delay_mean
Bayern_Hamburg,1,14,Luis Díaz Marulanda,FC Bayern München,27,1,3336090,3336250,3.2,-28.402477264404297,-7.746885776519775,-23.991361618041992,-24.847251892089844,17.660137670248194,6.126655914291312,5.612395866035036,-1.318345241428528,False,0.007763834597148023,0.6256911452901172,0.6334549798872652,sideways,-1.4174935150078112,0.2052338323122724,0.1746076979008975
Bayern_Hamburg,1,2,Dayotchanculle Upamecano,FC Bayern München,27,1,3336143,3336227,1.68,-28.334091186523438,-11.181428909301758,-19.607057571411133,-11.386699676513672,8.729447394146545,5.398183869628177,5.214608226491753,-0.02351691691794765,False,0.0019854758783147686,0.5733046107018989,0.5752900865802136,sideways,-0.2215561300203589,0.11601889989179891,0.04848416410475494
Bayern_Hamburg,1,27,Konrad Laimer,FC Bayern München,45,1,3336164,3336311,2.94,-15.188157081604004,9.512480735778809,0.8130666613578796,12.26162338256836,16.235668959569363,5.873568040558133,5.508920854533434,0.17014711398531798,False,0.00551833271018265,0.6229533063920728,0.6284716391022555,sideways,0.1759860417776901,0.1911945242953351,0.08826249988030485
Bayern_Hamburg,1,6,Joshua Kimmich,FC Bayern München,45,1,3336164,3336282,2.36,-14.21972370147705,23.50609016418457,-1.2065666913986206,25.65130043029785,13.18879002997588,6.033763241386926,5.590367231740834,0.16337994242255832,False,2.2807709221805972e-05,0.6165638987122719,0.6165867064214937,sideways,0.14056025390874602,0.06646437632258731,0.08333722716674402
Bayern_Hamburg,1,4,Jonathan Tah,FC Bayern München,14,1,3337948,3338035,1.74,-5.091152667999268,-19.339075088500977,4.484309673309326,-19.926937103271484,9.593490542979083,6.083168785652765,5.535692853435511,-0.061315589800978613,False,0.0010196813849104869,0.5424430851872591,0.5434627665721696,sideways,-0.27465302262470465,0.45439032301906773,0.02989686410905642
Bayern_Hamburg,1,7,Serge Gnabry,FC Bayern München,6,1,3338317,3338408,1.82,-19.015071868896484,4.088323593139648,-26.777576446533203,12.479857444763184,11.431286791117381,7.1687510009509365,6.325731396919697,2.317274709393444,False,0.007484495324481255,0.508106820612307,0.5155913159367883,diagonal,2.0566580302969397,0.3081051522483106,0.11090483727066931
Bayern_Hamburg,1,9,Harry Kane,FC Bayern München,6,1,3338336,3338414,1.56,-22.616952896118164,-3.0786237716674805,-29.64378547668457,2.2180094718933105,8.7994715655034,6.145949560224401,5.640006425077769,2.495681506093574,False,0.001607802500515787,0.38001651945644654,0.38162432195696233,diagonal,2.339889810665027,0.14286742419456727,0.11491696632334328
Bayern_Hamburg,1,44,Josip Stani&amp;#353;i&amp;#263;,FC Bayern München,6,1,3338342,3338411,1.38,-21.399023056030273,-15.083638191223145,-27.523122787475586,-10.150190353393555,7.864064158517147,6.163358052092457,5.6706035577441085,2.463458959570187,False,0.00036784176878879027,0.43141221196399976,0.43178005373278855,diagonal,2.261721631240243,0.04633409953994923,0.11429930989529118
Bayern_Hamburg,1,27,Konrad Laimer,FC Bayern München,17,1,3338533,3338690,3.14,-25.939908981323242,28.587995529174805,-42.7084846496582,31.209604263305664,16.972270393189785,6.42200119691267,5.758756157705593,2.9865074981085638,False,0.04978431822936402,0.6181989357709046,0.6679832540002686,forward,-2.9371453407498946,0.446922558750788,0.18555185959184126
Bayern_Hamburg,1,44,Josip Stani&amp;#353;i&amp;#263;,FC Bayern München,27,1,3338684,3338755,1.42,-32.52546691894531,-3.1138904094696045,-39.7142333984375,-0.9729047417640686,7.500812164425331,5.513545465991884,5.266365082925102,2.8521335772977165,False,0.034558684176665244,0.45075696870314297,0.4853156528798082,forward,2.996332022121597,0.013189391472983899,0.13865685935504424
Bayern_Hamburg,0,38,Alexander Rössing-Lelesiit,Hamburger SV,11,1,3342081,3342146,1.3,3.3512380123138428,17.464523315429688,10.259223937988281,19.538394927978516,7.21257325887592,5.851706748255937,5.528566743227338,0.29165278464211675,True,0.015914910955873163,0.4470974400923978,0.463012351048271,forward,0.15809500982834265,0.15860078603023203,0.3352262410390829
Bayern_Hamburg,0,44,Luka Vu&amp;#353;kovi&amp;#263;,Hamburger SV,1,1,3342596,3342643,0.94,-22.64720916748047,-4.28609037399292,-27.185195922851562,-2.180152416229248,5.002829047036616,5.533602391306726,5.339965871197272,2.7071009210572843,True,0.002720906612514229,0.6204915451903917,0.623212451802906,sideways,2.4678611325262088,0.340029181424187,0.02923885655480042
Bayern_Hamburg,0,22,Aboubaka Soumahoro,Hamburger SV,1,1,3342720,3342821,2.02,-30.854366302490234,11.105328559875488,-21.616565704345703,6.477723598480225,10.332070826790218,5.43758805972709,5.220664187589504,-0.4644011546875817,True,0.0013645240958101157,0.5870782591363428,0.5884427832321529,diagonal,-0.8297700277702038,0.08924046499254001,0.19055555594022835
Bayern_Hamburg,0,24,Nicolas Capaldo Taboas,Hamburger SV,1,1,3342741,3342852,2.22,-13.187142372131348,-8.958186149597168,-0.3605380952358246,-3.1026570796966553,14.099964466782335,7.251711314494532,6.344026472330805,0.42825804816277546,True,0.015573143650580379,0.6053984799052083,0.6209716235557887,forward,0.3827071356637683,0.36066891198877626,0.11384147708089441
Bayern_Hamburg,0,28,Miro Muheim,Hamburger SV,1,1,3342766,3342816,1.0,-8.413023948669434,9.70927619934082,-4.113376140594482,6.70258092880249,5.2466358481755995,5.435362929441981,5.2243375858616945,-0.6102484448463265,True,0.007468201252710416,0.5716677469661133,0.5791359482188237,diagonal,-0.7134001149557007,0.16534515531524818,0.16370709757418073
Bayern_Hamburg,0,28,Miro Muheim,Hamburger SV,24,1,3342938,3343076,2.76,4.559814453125,6.66544771194458,18.583871841430664,15.248205184936523,16.44195582863212,7.183463963282149,6.139755750887031,0.5491981195185477,True,0.010943223106713529,0.40923459376403554,0.42017781687074907,forward,0.15018962617582127,0.34766970294067095,0.07600905791074589
Bayern_Hamburg,0,38,Alexander Rössing-Lelesiit,Hamburger SV,22,1,3344572,3344734,3.24,1.8935190439224243,20.831642150878906,14.916991233825684,29.718881607055664,15.766859326847834,7.067022546106978,6.156892499466799,0.5988171193737519,True,0.04567348443210406,0.543210699207714,0.5888841836398181,diagonal,-0.7592369030715053,0.22127760183102457,0.3051692163319921
Bayern_Hamburg,1,17,Michael Olise,FC Bayern München,27,1,3346719,3346786,1.34,-28.844451904296875,21.733943939208984,-34.40998840332031,27.48948097229004,8.006335182911688,6.778585052179053,6.021290586984127,2.339413157782796,False,0.007868488942007312,0.4175070077143013,0.42537549665630864,diagonal,2.3313871574630056,0.32817598766081,0.03933917652223501
Bayern_Hamburg,0,2,William Mikelbrencis,Hamburger SV,38,1,3346908,3347001,1.86,-31.689456939697266,-7.602685451507568,-22.047199249267578,-10.059480667114258,9.950325426843001,5.750724508163216,5.336660324721213,-0.24948611459728418,True,-0.0008318103476569472,0.46623894760384516,0.4654071372561882,forward,-0.23191721398421034,0.02892390732603154,0.23917026037024272
Bayern_Hamburg,0,38,Alexander Rössing-Lelesiit,Hamburger SV,28,1,3349923,3350011,1.76,-14.553528785705566,18.73002815246582,-6.58448600769043,25.52854347229004,10.474991806761464,6.891629434974275,5.951736453565871,0.706300096203121,True,-0.001434492819090638,0.26360572677832594,0.2621712339592353,diagonal,1.014438071776571,0.4890296222121439,0.026811070278527457
Bayern_Hamburg,0,11,Ransford-Yeboah Königsdörffer,Hamburger SV,24,1,3353475,3353558,1.66,-2.490285634994507,13.793571472167969,6.800961971282959,11.455714225769043,9.580858969095448,6.240468691115612,5.804535754489961,-0.2465021313400736,True,0.052298432681613494,0.4448701928772613,0.4971686255588748,diagonal,-0.5006957684742429,0.28395964976515536,0.2049108535966016
Bayern_Hamburg,1,14,Luis Díaz Marulanda,FC Bayern München,4,1,3354922,3354974,1.04,-20.931333541870117,-18.761791229248047,-19.87696075439453,-23.97270965576172,5.31651886319881,5.277517395466055,5.144049308452818,-1.3711526026065333,False,-1.3986151298162053e-05,0.49851727096766085,0.4985032848163627,sideways,-1.7657596712088346,0.3538558817588516,0.026816963327399457
Bayern_Hamburg,1,2,Dayotchanculle Upamecano,FC Bayern München,44,1,3355059,3355148,1.78,5.543623924255371,-20.378314971923828,14.760690689086914,-18.739700317382812,9.361590555746325,5.691194001653881,5.403620210669786,0.17594225549784323,False,-0.0024998395808774054,0.5539795653895789,0.5514797258087015,sideways,-0.2754960055077189,0.44550063939973317,0.013532887547563516
Bayern_Hamburg,1,6,Joshua Kimmich,FC Bayern München,4,1,3355093,3355356,5.26,3.629704713821411,0.5114095211029053,29.842374801635742,12.097514152526855,28.659063028349333,6.536397913039882,5.7561493163644855,0.41618457533497377,False,2.606221462120306e-05,0.6168487991135346,0.6168748613281558,sideways,-0.140247990764681,0.21537061844562058,0.027093775415261312
Bayern_Hamburg,1,27,Konrad Laimer,FC Bayern München,4,1,3355159,3355319,3.2,-5.655142784118652,14.199813842773438,10.062219619750977,19.842933654785156,16.69970904379156,5.426880439048624,5.226209470153054,0.3447030960871114,False,0.00521151816712051,0.54379534985771,0.5490068680248306,sideways,0.27645749569513356,0.01792391606029271,0.031151947172575564
Bayern_Hamburg,1,2,Dayotchanculle Upamecano,FC Bayern München,4,1,3355185,3355243,1.16,17.561681747436523,-16.329132080078125,20.839080810546875,-11.468005180358887,5.862755269841185,5.253497552954886,5.0900033285781054,0.9775925940766383,False,-0.0016921132224881896,0.5015507333991382,0.49985862017665006,sideways,0.7827790974958182,0.4734328580799901,0.07770450673936029
Bayern_Hamburg,1,45,Aleksandar Pavlovi&amp;#263;,FC Bayern München,1,1,3355357,3355445,1.76,11.710857391357422,-1.1920523643493652,16.730253219604492,6.541380882263184,9.219562042767347,5.650226488900008,5.355344407980643,0.9950882355162562,False,-0.00039490013352039277,0.44705224538647353,0.44665734525295314,sideways,0.6261578078346028,0.2781043773336927,0.021415441657475612
Bayern_Hamburg,1,7,Serge Gnabry,FC Bayern München,4,1,3355887,3355962,1.5,6.419571399688721,-5.066819190979004,0.20574285089969635,-9.533357620239258,7.65255713953213,5.404391410757197,5.181440529420226,-2.5183562741918313,False,0.0009343913423550676,0.7542898992642674,0.7552242906066224,diagonal,-2.2364217938159707,0.1732524348436948,0.061683549936877705
Bayern_Hamburg,1,9,Harry Kane,FC Bayern München,45,1,3356405,3356522,2.34,-19.399028778076172,5.2753143310546875,-31.264795303344727,11.900567054748535,13.590084211843447,6.239233422173265,5.810219992440038,2.632361177828306,False,0.00832733954347703,0.4400107662471733,0.4483381057906503,diagonal,2.5041968478841232,0.20820459707212227,0.0709168061072226
Bayern_Hamburg,1,45,Aleksandar Pavlovi&amp;#263;,FC Bayern München,9,1,3357244,3357351,2.14,-33.85551071166992,12.375828742980957,-45.96815872192383,7.879786014556885,12.920164164441676,7.2899192155428425,6.067020348956653,-2.7861701409866337,False,0.016034633312816293,0.4201984710152499,0.43623310432806617,diagonal,-2.6185981874954933,0.41938206821722396,0.1290450830025346
Bayern_Hamburg,1,14,Luis Díaz Marulanda,FC Bayern München,9,1,3357324,3357370,0.92,-43.057472229003906,-1.4917523860931396,-48.22419357299805,-1.3839571475982666,5.1678457078290165,6.079149694877599,5.653558181911964,3.1207323061820333,False,0.01720547158089808,0.40145083453500335,0.41865630611590143,forward,2.9122277890587918,0.27661153342036743,0.10032782782264217
Bayern_Hamburg,0,11,Ransford-Yeboah Königsdörffer,Hamburger SV,24,1,3361382,3361713,6.62,9.924838066101074,7.977090358734131,52.055206298828125,18.927461624145508,43.530202828329706,8.677669017481323,7.157661400711694,0.25428969764277193,True,0.01686543954640707,0.34505608702972235,0.3619215265761294,diagonal,1.0694080708715985,0.15952746992262273,0.05860250284757939
Bayern_Hamburg,0,20,Fábio Ferreira Vieira,Hamburger SV,28,1,3361519,3361811,5.84,7.756309509277344,-1.249752402305603,42.72820281982422,-6.672871112823486,35.38987903727056,7.4615001857355185,6.443117699934277,-0.15384541701972063,True,0.009616617007798256,0.5444245079514437,0.554041124959242,forward,0.1443734051374407,0.09689576746150387,0.06197508749984248
Bayern_Hamburg,0,2,William Mikelbrencis,Hamburger SV,28,1,3361549,3361815,5.32,13.112128257751465,-24.266366958618164,45.021766662597656,-16.16268539428711,32.922555763854575,7.382655239305079,6.247259354467413,0.24869957961814548,True,6.067482216165487e-05,0.6226432152419712,0.6227038900641328,forward,0.3147751111804051,0.00445829801005129,0.04890615380187027
Bayern_Hamburg,0,24,Nicolas Capaldo Taboas,Hamburger SV,28,1,3361588,3361802,4.28,2.641880989074707,18.738370895385742,26.04104232788086,6.821000099182129,26.259178929541708,7.159308895429175,6.345169760253715,-0.4710659368374971,True,0.0008643539430681635,0.6081499548632717,0.6090143088063399,forward,-0.092851769624916,0.08898663024986449,0.05214121930135114
Bayern_Hamburg,0,21,Nicolai Remberg,Hamburger SV,11,1,3361756,3361913,3.14,16.957042694091797,3.6865856647491455,24.092918395996094,-13.026375770568848,18.172611314047703,6.262903668338586,5.844264228317036,-1.1672611626641778,True,-7.135779656286534e-05,0.6330169382091226,0.6329455804125598,diagonal,-0.697854759671387,0.06950082185939256,0.07497137213277737
Bayern_Hamburg,1,17,Michael Olise,FC Bayern München,14,1,3363365,3363605,4.8,27.698490142822266,-0.3691476285457611,-1.604361891746521,5.639423847198486,29.91254032239588,6.843065834908685,6.237717026248778,2.9393453641349274,False,0.015193369233988951,0.533781209643301,0.54897457887729,forward,2.7850123001606386,0.06804810102153923,0.1462993632707731
Bayern_Hamburg,1,27,Konrad Laimer,FC Bayern München,9,1,3363778,3364204,8.52,8.780486106872559,8.241333961486816,-38.81744384765625,17.465747833251953,48.48353068036448,7.677952744635304,6.310000260906085,2.950166993028123,False,0.012554502632555975,0.5631951675118018,0.5757496701443577,diagonal,2.53858606313822,0.18745515194881596,0.14805938072367855
Bayern_Hamburg,1,17,Michael Olise,FC Bayern München,9,1,3363826,3364101,5.5,-10.071885108947754,18.3708438873291,-49.590633392333984,34.773902893066406,42.787753044899915,9.347588442519243,7.858901774105758,2.748162515673398,False,0.0021784711847773197,0.6101384106498424,0.6123168818346197,diagonal,2.4953043121671032,0.1460621896317578,0.14880513830880646
Bayern_Hamburg,1,14,Luis Díaz Marulanda,FC Bayern München,9,1,3363852,3363991,2.78,-10.549270629882812,-7.780223846435547,-23.139598846435547,0.14154285192489624,14.875172342657965,5.599861443364022,5.3586701942394805,2.5799826717146623,False,0.0023525779928861845,0.33215570911608594,0.3345082871089721,diagonal,2.4087610808250863,0.21973190386673613,0.040387973733490574
Bayern_Hamburg,1,6,Joshua Kimmich,FC Bayern München,17,1,3364080,3364270,3.8,-7.347933292388916,5.0221476554870605,-26.756113052368164,12.8409423828125,20.923933487366096,6.3018780431564965,5.674690235857267,2.7586225093533816,False,0.0005179549470304412,0.7508694833850691,0.7513874383320995,diagonal,2.632178063240435,0.0045260740931969785,0.04301949424032297
Bayern_Hamburg,0,38,Alexander Rössing-Lelesiit,Hamburger SV,24,1,3364540,3364648,2.16,-26.755361557006836,22.27364730834961,-13.119990348815918,25.59454345703125,14.033948097933468,7.700118957366104,6.56282290742656,0.23889902600784646,True,-0.00027778654625593147,0.34930116240932013,0.3490233758630642,diagonal,0.569398428230378,0.22676865794722503,0.049673152931628835
Bayern_Hamburg,1,27,Konrad Laimer,FC Bayern München,17,1,3366191,3366251,1.2,-28.24651527404785,19.95989418029785,-34.310874938964844,17.788427352905273,6.441407169861142,5.562951627042397,5.352361619957961,-2.7977464639847915,False,0.0325257040608975,0.5638814572846466,0.5964071613455441,forward,-2.855333535721626,0.15365711935672083,0.2071277337176192
Bayern_Hamburg,1,17,Michael Olise,FC Bayern München,9,1,3367987,3368179,3.84,-26.917604446411133,14.164257049560547,-35.348445892333984,-6.438666820526123,22.261167073693095,6.934969358739486,6.09481363543947,-1.9592136895455663,False,0.0020046048867005672,0.3646825438585581,0.36668714874525865,diagonal,-2.17495986543206,0.5534315720393039,0.09532998386135455
Bayern_Hamburg,1,7,Serge Gnabry,FC Bayern München,9,1,3367987,3368103,2.32,-24.20592498779297,16.49747085571289,-37.240699768066406,12.317519187927246,13.68858464259459,6.931680039890875,6.122667881995895,-2.8312757710851155,False,0.039370426589079854,0.5457074536778072,0.585077880266887,forward,2.9055669731071463,0.48688501501912057,0.11952342872422984
Bayern_Hamburg,1,44,Josip Stani&amp;#353;i&amp;#263;,FC Bayern München,9,1,3367998,3368155,3.14,-23.982318878173828,-6.338361740112305,-42.339176177978516,1.764219045639038,20.065543234984183,7.672687163835339,6.601294334673255,2.725919664116179,False,0.010336517305464588,0.4805412770385037,0.4908777943439683,diagonal,2.716790887654278,0.14297748438889146,0.13318400265794558
Bayern_Hamburg,1,27,Konrad Laimer,FC Bayern München,17,1,3368003,3368085,1.64,-31.07171058654785,21.489391326904297,-37.10633850097656,14.366095542907715,9.335849018268542,6.133158642904877,5.6957741828399815,-2.273643942894999,False,0.009581625333910715,0.6321281818421716,0.6417098071760823,diagonal,-2.398118043915398,0.2783988618114778,0.1086808594090897
Bayern_Hamburg,1,27,Konrad Laimer,FC Bayern München,6,1,3368897,3368952,1.1,-39.91575241088867,30.051372528076172,-45.69428634643555,31.010961532592773,5.857667240621988,5.788681635694096,5.382506225185443,2.9770333513889313,False,4.4292192143136067e-05,0.49107569507072374,0.4911199872628669,forward,2.9333644052814254,0.3863386382421709,0.11574468640110944
Bayern_Hamburg,1,27,Konrad Laimer,FC Bayern München,6,1,3369177,3369230,1.06,-39.9793701171875,30.676481246948242,-34.42792510986328,29.111572265625,5.767796961507153,5.670793531372547,5.438419968456259,-0.274762465318908,False,-0.0008268893127451604,0.47865911908569814,0.477832229772953,sideways,-0.18711513056794143,0.38510958999792244,0.09658261676096545
Bayern_Hamburg,1,44,Josip Stani&amp;#353;i&amp;#263;,FC Bayern München,17,1,3370420,3370502,1.64,-23.961376190185547,-26.138214111328125,-34.23775100708008,-26.96611976623535,10.309670564607362,7.339428196650362,6.254358124086196,-3.061202299606952,False,0.003834995695633392,0.5297628608352097,0.5335978565308431,forward,-3.1369424630809615,0.47105457013178764,0.11679578739505865
Bayern_Hamburg,1,14,Luis Díaz Marulanda,FC Bayern München,45,1,3373904,3373969,1.3,-29.186199188232422,26.147157669067383,-32.22099685668945,19.90926170349121,6.9369548770208755,5.488866765057534,5.32764961340116,-2.0235936697275654,False,0.03541090758119081,0.5446391905910629,0.5800500981722537,sideways,-1.875205997696485,0.28131542383329927,0.21369220090511806
Bayern_Hamburg,1,14,Luis Díaz Marulanda,FC Bayern München,44,1,3374078,3374156,1.56,-36.012672424316406,9.819890022277832,-42.41653823852539,3.4394381046295166,9.03989292192206,6.694528350878953,5.9823481773411595,-2.358025942669772,False,0.008197188126534916,0.395045511101453,0.4032426992279879,diagonal,-1.9639931787550855,0.07097176382454745,0.15244892449444558
Bayern_Hamburg,0,38,Alexander Rössing-Lelesiit,Hamburger SV,22,1,3374288,3374412,2.48,-25.41757583618164,-17.363590240478516,-14.512404441833496,-25.626466751098633,13.682028043015652,6.27169512678293,5.648303279807708,-0.6484125621129778,True,0.005392490565827801,0.5045041134323294,0.5098966039981572,diagonal,-1.1188088596636503,0.4963385117828966,0.06366330595008265
Bayern_Hamburg,0,11,Ransford-Yeboah Königsdörffer,Hamburger SV,2,1,3374296,3374419,2.46,-14.90566635131836,-0.7194476127624512,-1.0575238466262817,6.494847774505615,15.614644048617205,7.185267220974004,6.334660907396626,0.4802727920904683,True,0.03887308841383896,0.43629782047306065,0.4751709088868996,forward,0.21359991799396538,0.09452538879418303,0.2973073095771787
Bayern_Hamburg,1,44,Josip Stani&amp;#353;i&amp;#263;,FC Bayern München,9,1,3374353,3374423,1.4,-19.19365119934082,-19.92963409423828,-13.136785507202148,-24.255599975585938,7.443090945245159,5.6078030056603785,5.337649634637483,-0.6202093895297228,False,0.011516851392895378,0.4890685333352607,0.5005853847281561,sideways,-0.5013990741219196,0.3609697892817937,0.05739046349427144
Bayern_Hamburg,0,28,Miro Muheim,Hamburger SV,17,1,3376079,3376157,1.56,-3.8082189559936523,4.779480934143066,1.8695380687713623,11.86253833770752,9.077809593423828,6.1130368008017015,5.820245524617318,0.8950824088785472,True,0.009259560642755627,0.4072904806668121,0.41655004130956774,diagonal,0.9667344757381714,0.3913778654886787,0.1160926817786271
Bayern_Hamburg,0,20,Fábio Ferreira Vieira,Hamburger SV,17,1,3376106,3376185,1.58,-4.620528697967529,-14.473799705505371,3.7868523597717285,-12.613828659057617,8.610664814267063,5.74456571523499,5.43239084490028,0.2177239137029167,True,0.016258283144435892,0.423500014051969,0.4397582971964049,forward,0.071909330008181,0.3189848706879799,0.15144579253553508
Bayern_Hamburg,0,21,Nicolai Remberg,Hamburger SV,1,1,3377402,3377483,1.62,-10.096414566040039,9.528157234191895,-18.52429962158203,6.469890594482422,8.965614387703049,6.168917085169573,5.676388208075545,-2.793494485033674,True,0.0026768898685129994,0.4303070924271434,0.4329839822956564,sideways,-2.3271608858277846,0.19069397392441784,0.0747009185451518
Bayern_Hamburg,1,17,Michael Olise,FC Bayern München,9,1,3377668,3377809,2.82,-16.605119705200195,25.82588005065918,-27.704723358154297,11.575285911560059,18.063239869137494,6.9982558261936125,6.420257712737814,-2.2325303045940292,False,0.0024881122559973212,0.34322649443747794,0.34571460669347526,diagonal,-2.4735029888622804,0.6574249110498644,0.08438399498639829
Bayern_Hamburg,1,7,Serge Gnabry,FC Bayern München,9,1,3377730,3377797,1.34,-27.869298934936523,13.35509967803955,-35.49658966064453,12.66720962524414,7.658247615427844,6.251735270200496,5.6816550599927975,-3.051647998711318,False,-0.0032079848896887087,0.4011607355348828,0.3979527506451941,forward,-2.9851540824760856,0.2573313130271408,0.13269496931156763
Bayern_Hamburg,0,11,Ransford-Yeboah Königsdörffer,Hamburger SV,24,1,3377943,3377995,1.04,-0.5821762084960938,-5.951104640960693,-1.664623737335205,-0.4739476144313812,5.583094280589332,5.582177914374205,5.340361429762958,1.765911475683802,True,0.0074039421041620646,0.5703077742486973,0.5777117163528593,sideways,1.9428521478345568,0.13508980625583714,0.22427077889004715
Bayern_Hamburg,0,20,Fábio Ferreira Vieira,Hamburger SV,24,1,3378025,3378134,2.18,-12.11125659942627,-5.661590576171875,-0.6516809463500977,-11.095786094665527,12.682758181160464,6.500403617744282,5.860422914694765,-0.44280001841560135,True,-0.013023889441795833,0.3625030174822415,0.3494791280404457,diagonal,-0.7509208988113365,0.1872712343952972,0.14970138763005322
Bayern_Hamburg,1,4,Jonathan Tah,FC Bayern München,45,1,3380742,3380819,1.54,-1.7483904361724854,-13.663986206054688,-0.9311952590942383,-22.780147552490234,9.152715752807223,6.728303255144498,5.940887503509656,-1.4813928258590572,False,-0.0009229616121330109,0.41807899347720257,0.41715603186506955,sideways,-1.6099041030640193,0.646755669628964,0.025601513212295226
Bayern_Hamburg,1,27,Konrad Laimer,FC Bayern München,6,1,3381770,3381860,1.8,-18.9968204498291,19.780067443847656,-28.532320022583008,15.617714881896973,10.404370761942664,6.3429508351123305,5.792643383126067,-2.730012439178324,False,0.01564983689852434,0.4505785653846082,0.46622840228313256,forward,-2.9754588761687777,0.22059421160569537,0.22927954378679224
Bayern_Hamburg,0,2,William Mikelbrencis,Hamburger SV,21,1,3382960,3383201,4.82,8.36186695098877,-31.623462677001953,36.69386291503906,-19.31591796875,30.889766137874574,7.817479836760304,6.642724304728487,0.4098092461427931,True,0.01789518658355027,0.6021991115926145,0.6200942981761648,forward,-0.023535700696781306,0.27732567637271704,0.20942949273673303
